@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,pubmed-id,prism:eIssn
true,https://api.elsevier.com/content/abstract/scopus_id/0031083568,SCOPUS_ID:0031083568,2-s2.0-0031083568,Responses of some Nigerian vegetables of plant growth regulator treatments.,Kadiri M.,Revista de biología tropical,00347744,44-45,NA,23-28,1997-01-01,Mar 1997,"The effects of single and combined growth regulator treatments of indole-3-acetic acid (IAA), gibberellic acid (GA3) and coconut milk on plant height, yield, chlorophyll and vitamin contents of Abelmoschus esculetus L and Solanum gilo L were investigated. The single growth regulator treatments consisted of 50mg/L, 100 mg/L of IAA and GA3 and 10%, 15% of coconut milk. In case of combined growth regulator treatments, the treatments were 100mg/L IAA + 100mg/L GA3, 100mg/L IAA + 15% coconut milk and 100mg/L GA3 + 15% coconut milk. Control vegetable plants were sprayed with water. Single treatments of 100mg/L IAA,100mg/L GA3. 10% and 15% coconut milk resulted in significantly increased plant height, chlorophyll contents and yield of A. esculentus, H. sabdariffa and S. gilo while only combined treatments of 100mg/L IAA + 10% coconut milk and 100mg/L GA3 + 15% coconut milk had such an effect on A. esculentus and S. gilo but not on H. sabdariffa. Moreover, singletreatments of 100mg/L GA3 and 15% coconut milk caused significantly higher vitamins A, B6 and C contents of treated plants whereas the combined treatments produced such an effect on only vitamin C contents of treated plants. Growth regulator treatments of 100mg/L GA3 and 15% coconut milk were consistently the best out of the entire growth regulator treatments tried with the treated plants having the greatest plant height, yield, chlorophyll and vitamin C contents.",7,Journal,ar,Article,100,3,3,NA,13567,undefined,0,FALSE,157,9404511,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083533,SCOPUS_ID:0031083533,2-s2.0-0031083533,"Host plants of Cerambycidae (Coleoptera) species in Espinal and Buenos Aires Province, Argentina",Di Iorio O.R.,Revista de biología tropical,00347744,44-45,NA,159-165,1997-01-01,Mar 1997,"The host plants of Cerambycidae (Coleoptera) in the Province of Espinal (Chaquenian Dominion) and the province of Buenos Aires are mainly exotics, cultivated or naturalized, the last ones growing spontaneously and forming little forests. Forty two species of Cerambycidae are reported using these plants and other native species as hosts. Hylotrupes bajulus, originally introduced and a serious pest of furniture, is reported for first time in spontaneous pine forests in Sierra de la Ventana, south of the province of Buenos Aires.",12,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,158,9404520,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083532,SCOPUS_ID:0031083532,2-s2.0-0031083532,Host plants of Cerambycidae (Coleoptera) from northwest and central Argentina,Di Iorio O.R.,Revista de biología tropical,00347744,44-45,NA,149-158,1997-01-01,Mar 1997,"Seventy four species of Cerambycidae (Coleoptera) were reared from forty eight host plants found into Yungas, Chaco and Prepuna phytogeografical provinces. The host plants belong Anacardiaceae, Asclepiadaceae, Bignoniaceae, Cactaceae, Cucurbitaceae, Euphorbiaceae, Juglandaceae, Leguminosae sensu lato (Caesalpinaceae, Fabaceae, Mimosaceae), Loranthaceae, Rhamnaceae, Rutaceae, Salicaceae, Sapindaceae, Solanaceae, Ulmaceae and Vitaceae. Some species of Cerambycidae and their host plants show similar distribution patterns: from northeastern Brazil through Paraguay and reach the Argentina at both sides of the Chaco Provine: at the east, along the river systems through Buenos Aires, and the at the west into forests of the Yungas Province or into North Sierra Chaco, a probably relictual community. Others species are restricted to the South America area of Prosopis, that comprise the Chaco, Monte and Espinal biogeographical provinces, and live in host plants of chaquenian lineage mainly Leguminosae sensu lato and Ulmaceae.",12,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,159,9404519,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083474,SCOPUS_ID:0031083474,2-s2.0-0031083474,Toxoplasma gondii (Eucoccidia: Sarcoystidae) dissemination pattern in rats after oral infection with oocysts of an avirulent strain.,Guerrero O.,Revista de biología tropical,00347744,44-45,NA,131-135,1997-01-01,Mar 1997,"Differences in Toxoplasma gondii dissemination in white rats (Sprague Dowley) and mice (Wistar) after oral oocyst inoculation are described. Groups of five animals (both hosts) were infected per os with oocysts of the TCR-2 avirulent strain and the dissemination pattern was compared in brain tissue or by serology. Early dissemination was similar in both species. One hr after infection the parasite was present in blood and peritoneal exudate as well as in heart, lung, liver, spleen, lymph nodes and brain. However, after five days there were important differences between both hosts and after 30 days, the parasite was detected only in rat heart and brain, while in mice it persisted in fluids and all organs.",6,Journal,ar,Article,100,2,2,NA,13567,undefined,0,FALSE,160,9404517,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083263,SCOPUS_ID:0031083263,2-s2.0-0031083263,Plant regeneration of indica rice (Oryza sativa) cultivars from mature embryo-derived calli.,Valdez M.,Revista de biología tropical,00347744,44-45,NA,13-21,1997-01-01,Mar 1997,"Plant regeneration from seven-week-old callus cultures derived from mature embryos of several indica rice cultivars was achieved with frequencies of morphogenic calli from 10 to 47%. Three media were tested both for callogenesis and plant regeneration. For 3 of the 7 genotypes examined, the best combination of media for plant regeneration was Murashige & Skoog basal medium: MSC (callogenesis) and MSR (regeneration). The rates of callogenesis were not related to the capacity for plant regeneration. Two genotypes CR-1113 and CR-5272 produced the highest number of regenerated green plants. The results of this study suggest that genetic differences could be directly linked to the ability to regenerate in these plant cultivars.",12,Journal,ar,Article,100,4,4,NA,13567,undefined,0,FALSE,161,9404510,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083248,SCOPUS_ID:0031083248,2-s2.0-0031083248,Experimental Trypanosoma rangeli infection in a murine model.,Horna A.,Revista de biología tropical,00347744,44-45,NA,125-129,1997-01-01,Mar 1997,"Trypanosoma rangeli experimental murine infections were performed in order to study parasitemias and anti-parasite antibody levels. Three groups of mice were used: a) mice infected with metatrypomastigotes derived from infected bugs; b) mice which received four reinoculations of metatrypomastigotes and c) mice immunosuppressed with cyclophosphamide. The results showed that bloodstream parasites can be found from the first day post inoculation reaching a peak at day 5 or 7 and then start to decline. Parasites disappeared completely from the circulation after 20-25 days. However in the immunosuppressed group, parasites were found in blood up to 45 days post infection. The humoral immune response was monitored using an ELISA test and low levels of specific IgG and IgM immunoglobulins were found. However the IgG titers were lower than the IgM. One could conclude that IgM was the predominant immunoglobulin isotype induced in a T. rangeli experimental infection because the highest titers were observed in the reinoculated group. IgM antibodies also showed the most prominent crossreactivities with T. cruzi antigens.",3,Journal,ar,Article,100,4,4,NA,13567,undefined,0,FALSE,162,9404516,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083242,SCOPUS_ID:0031083242,2-s2.0-0031083242,Effects of acute and subacute administration of Pimenta dioica (Myrtaceae) extracts on normal and hypertensive albino rats,Suárez Urhan A.,Revista de biología tropical,00347744,44-45,NA,39-45,1997-01-01,Mar 1997,"The intraperitoneal administration of different extracts of Pimenta dioica (L.) Merrill (Myrtaceae) to conscious normotensive and hypertensive rats caused a depression of the central nervous system (CNS). The intensity of this depression depends on the dose. Analgesic and hypothermic effects were also observed. The total aqueous extract was more effective than the ethanolic extract and the final aqueous fraction was the most effective. The peritoneal irritation caused by the extract explains only partially the depressive effect over the CNS. When the final aqueous fraction was given orally to SDN and SHR rats during 14 days there was no observed change on the sistolic blood pressure, heart rate and weight of the animals.",12,Journal,ar,Article,100,3,3,NA,13567,undefined,0,FALSE,163,9404514,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083241,SCOPUS_ID:0031083241,2-s2.0-0031083241,Essential oil components in leaves and stems of Piper bisasperatum (Piperaceae),Cicció J.,Revista de biología tropical,00347744,44-45,NA,35-38,1997-01-01,Mar 1997,"The composition of the essential oils of the leaves and spikes of Piper bisasperatum Trel. (Piperaceae) obtained by hydrodistillation were investigated by GC-MS. The main constituents of the leaves oil were the sesquiterpenes germacrene D (30.7%), beta-caryophyllene (9.5%) and gamma-elemene (5.9%), together with the monoterpene beta-pinene (5.5%). The main constituents of the spikes (flowers and fruits) were the monoterpenes beta-pinene (17.5%), alpha-pinene (14.0%) and the sesquiterpenes germacrene D (19.5%), beta-caryophyllene (7.9%) and ylangene (7.6%). The C6-C1 compounds benzyl benzoate (0.3%) and benzaldehyde (< 0.1%) were identified for the first time in the genus Piper.",6,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,164,9404513,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083223,SCOPUS_ID:0031083223,2-s2.0-0031083223,Host plants of Bemisia tabaci (Homoptera: Aleyrodidae) in Cuba,Vázquez L.,Revista de biología tropical,00347744,44-45,NA,143-148,1997-01-01,Mar 1997,"The sweet potato white fly, Bemisia tabaci, is an important pest of tomatoes and beans, among other crops, which transmits viral diseases. Since the second quarter of 1989 a significant population increase of this pest has been noted in several cultivated plants. From 1989 to 1992, a survey was done throughout the country, chiefly in vegetable and bean-producing areas. They occur in 119 species (42 families), a great increase over the previous record of four species. Worldwide, this report represents 50 species and six families which are new records.",3,Journal,ar,Article,100,5,5,NA,13567,undefined,0,FALSE,165,9404518,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083173,SCOPUS_ID:0031083173,2-s2.0-0031083173,Essential oils of Drimys granadensis (Interaceae) leaves and green fruits,Cicció J.,Revista de biología tropical,00347744,44-45,NA,29-33,1997-01-01,Mar 1997,"The composition of the essential oils of the leaves and fruits of Drimys granadensis L. f. (Winteraceae) obtained by hydrodistillation were investigated by GC-MS. The main constituents of the leaves oil were the monoterpenoids 4-terpineol (21.9%), sabinene (16.6%), gamma-terpinene (8.3%) and alpha-terpinene (5.5%), together with the sesquiterpene germacrene-D (10.2%). The main constituents of the unripe-fruit oil were the sesquiterpenoids germacrene-D (23.4%) and drimenol (10.0%).",10,Journal,ar,Article,100,1,1,NA,13567,undefined,0,FALSE,166,9404512,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083154,SCOPUS_ID:0031083154,2-s2.0-0031083154,"Population parameters of three parasitoids (Hymenoptera: Scelionidae, Encyrtidae) hosted by the predator Podisus nigrispinus (Heteroptera: Pentatomidae)",Torres J.,Revista de biología tropical,00347744,44-45,NA,233-240,1997-01-01,Mar 1997,"The reproductive parameters of Telenomus podisi, Trissolcus brochymenae (Hymenoptera: Scelionidae) and Ooencyrtus sp. (Hymenoptera: Encyrtidae) were studied for three generations on their natural host Podisus nigrispinus (Dallas, 1851) (Hemiptera: Pentatomidae). A parasitism rate of 10 eggs/day/species was used under laboratory conditions of 27 +/- 1 degrees C, 60 +/- 10% RH and 14 h of photophase. No significant differences were detected between generations in terms of net reproductive rate (Ro), intrinsic rate of natural increase (rm), generation time (T) and the effect of doubling time on population increase (DT). However, T. podisi and T. brochymenae had significantly higher Ro and rm values, and lower T and DT values, with rm 1.59 and 1.50 times higher than Ooencyrtus sp., respectively. In addition the former species also had shorter egg-adult period, greater longevity of females and reproduction period than the other species. These results confirm the greater reproductive potential of T. podisi and T. brochymenae, which are commonly found parasitizing P. nigrispinus.",10,Journal,ar,Article,100,4,4,NA,13567,undefined,0,FALSE,167,9404522,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083097,SCOPUS_ID:0031083097,2-s2.0-0031083097,"Seasonal variation of three Culex species (Diptera: Culicidae) and its parasites and pathogens in Punta Lara, Buenos Aires, Argentina",Maciá A.,Revista de biología tropical,00347744,44-45,NA,267-275,1997-01-01,Mar 1997,"The seasonality of immatures, imagoes and pathogens of Culex dolosus Lynch Arribálzaga, Culex intrincatus Brethes and Culex maxi Dyar from Punta Lara (Buenos Aires province, Argentina) was monitored weekly (larvae and pupae) or fortnightly (adults), from 1989 to 1991. Culex dolosus was present during all months. The larvae were parasitized by Geotrichum candidum Link ex Person, Smittium morbosum var. rioplatensis López Lastra, Coelomomyces sp., Achlya sp, Amblyospora dolosi García & Becnel and Strelkovimermis spiculatus Poinar & Camino. Conidia of Hyphomycetes, filarial worms of Onchocercidae and S. spiculatus were detected in adults. Cx. intrincatus was present from January to May; the immatures were parasitized by G. candidum, S. morbosum, Achlya sp. and Amblyospora sp. Larvae of Cx. maxi were collected from January to April, and adults in all months except for June and July. S. morbosum was the only parasite found in this mosquito.",18,Journal,ar,Article,100,3,3,NA,13567,undefined,0,FALSE,168,9404524,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031083012,SCOPUS_ID:0031083012,2-s2.0-0031083012,Pharmacologic activity of the aqueous wood extract from Quassia amara (Simarubaceae) on albino rats and mice,García González M.,Revista de biología tropical,00347744,44-45,NA,47-50,1997-01-01,Mar 1997,"All the assays were done with an aqueous preparation of dry wood from Quassia amara (Simarubaceae). For the hippocratic assay, 12 female SDN rats were used, with an average weight of 144 g and separated in three groups of four individuals each. The dose used were 500 mg/kg and 1,000 mg/kg and the control group received 0.5 ml of distilled water. The extract administration and the observation of the animals were done daily during nine days. Acute toxicity of the preparation was studied with 25 male NGP mice with an average weight of 20.13 g, in groups of five individuals per dose. The oral administration was carry out with the following doses: 250, 500, 750 and 1,000 mg/kg, the control group received 0.5 ml of distilled water. No sign of acute toxicity was observed at any dose. For the toxicity analysis via intraperitoneal injection 15 male NGP mice were assigned to five groups (5 animals each) with doses of 500 and 1,000 mg/kg and a control group with 0.5 ml of distilled water. The group with the dose of 500 mg/kg, presented acute toxicity signs with a 24 hr recovery, and the 1,000 mg/kg dose was lethal to a 100% within 24 hr. The measuring of the peristaltic activity (movement of the intestinal content) were performed on 30 NGP male mice with an average weight of 22 g assigned to three groups of ten individuals each. One dose of 500 mg/kg and 1,000 mg/kg were orally administrated to each experimental group and 0.5 ml of distilled water to the control group. The marker used was activated carbon, orally supplied to every mice 30 min after the administration of the aqueous extract. The animals are decapitated and the measurement of the carbon motion in the small intestine was done after 30 min. Both dose increased the intestinal movement compared to the control group, but only the 1,000 mg/kg dose showed a statistically significant difference (p < or = 0.05).",15,Journal,ar,Article,100,3,3,NA,13567,undefined,0,FALSE,169,9404515,NA
